,AMBIENT_TEMPERATURE,DISCHARGE_FLOW_COMMON,DISCHARGE_PRESSURE,DISCHARGE_TEMP_1,FLOW_1,FLOW_2,GROSS_LOAD,IB_SEAL_DRAIN_TEMP,MOTOR_CURRENT,MOTOR_IB_TEMP_1,MOTOR_OB_TEMP_1,MOTOR_STATOR_TEMP_1,MOTOR_STATOR_TEMP_2,MOTOR_STATOR_TEMP_3,OB_SEAL_DRAIN_TEMP,PUMP_DELTA_PRESS_CV,PUMP_IB_TEMP_1,PUMP_OB_TEMP_1,PUMP_OB_TEMP_2,SUCTION_PRESSURE_1,SUCTION_STRAINER_DP,SUCTION_TEMP_1
2018-11-19 08:28:32.132,25.99580383,1576.309692,2.612603903,185.3177643,1560.498657,1562.483765,963.9735107,45.54831314,92.27161407,61.77400589,42.43707275,83.5592041,80.25471497,78.44650269,45.31485748,1.295737743,61.22665405,71.11903381,64.6686554,1.316866159,27.51587677,185.2907104
2018-11-19 08:28:37.134,25.76371193,1580.348145,2.612603903,185.2094879,1569.521606,1569.521606,964.7730103,45.44455338,92.27161407,61.09635544,41.91880035,82.82458496,79.59944916,77.79160309,45.21112823,1.298791051,61.01816177,71.01447296,64.53822327,1.313812852,27.4548111,185.1824036
2018-11-19 08:28:42.140,25.53166008,1573.437988,2.610161304,185.2094879,1558.591187,1564.546753,966.3721924,45.39268875,92.85783386,60.54909897,41.11566544,82.14260101,78.89190674,77.16300964,45.00363541,1.296348453,60.54909897,70.80535126,64.35561371,1.313812852,27.21055412,185.2094879
2018-11-19 08:28:47.146,25.27381516,1512.477905,2.624817133,184.8845673,1506.313843,1506.313843,926.3932495,44.97769547,90.80605316,59.74144363,40.64941406,81.56562805,78.39409637,76.66545105,44.7183609,1.329323649,60.36671066,70.77922821,64.27733612,1.295493484,25.13434219,184.8304138
2018-11-19 08:28:52.154,25.06758118,1458.600098,2.605276346,182.1782532,1443.586792,1444.664429,886.4142456,44.25160599,89.34049225,58.54333878,39.76888275,79.02292633,75.93237305,74.23121643,43.7589798,1.360161662,60.36671066,71.17131042,64.25126648,1.245114684,23.18026543,182.1782532
2018-11-19 08:28:57.160,24.86134148,1463.062256,2.597948313,181.9618378,1454.526245,1454.526245,888.0134277,44.14788818,89.34049225,57.91841888,39.53585434,78.21073151,75.12094116,73.36787415,43.52567291,1.358940005,60.15829086,71.0406189,64.12082672,1.239008307,23.30239296,181.9888763
2018-11-19 08:29:02.166,24.65511131,1497.545654,2.610161304,183.2604828,1488.17749,1488.17749,917.5978394,44.01824188,90.51293945,57.60599136,39.38051224,78.52510071,75.3041687,73.603302,43.65528107,1.3406205180000001,59.84564972,70.72694397,63.96432877,1.269540787,24.34049797,183.2604828
2018-11-19 08:29:07.172,24.57778549,1473.840698,2.593063116,181.7724762,1465.365479,1467.489014,896.0091553,43.73307037,89.04737854,57.42375946,39.14748764,77.9225769,74.83305359,73.13247681,43.44790649,1.355581522,59.76749802,70.72694397,63.83390045,1.2374815940000001,23.97410965,181.7724762
2018-11-19 08:29:12.179,24.55200386,1496.036377,2.595505714,182.692276,1479.311035,1479.311035,910.4016113,43.91455078,89.63361359,57.4498024,39.25104904,78.07974243,74.96392059,73.31555176,43.65528107,1.3412311080000001,59.76749802,70.59627533,63.80781937,1.2542746070000002,24.52369499,182.692276
2018-11-19 08:29:17.186,24.65511131,1466.001221,2.580850363,181.096344,1458.541626,1460.676758,886.4142456,43.60343933,90.21982574,57.11137772,39.09571838,77.13682556,74.23121643,72.42630768,43.00723267,1.358634949,59.94985962,70.83149719,63.91214752,1.2222154139999999,23.48558998,181.1234131
2018-11-19 08:29:22.192,25.119133,1519.695801,2.607718706,183.7746887,1509.442749,1510.471191,930.3911133,44.30345535,90.80605316,57.57995224,39.61352921,78.57750702,75.43501282,73.70796967,43.94046021,1.325964928,59.81959152,70.49172974,63.85999298,1.2817537780000001,25.31753922,183.7746887
2018-11-19 08:29:27.198,25.89265251,1523.634277,2.624817133,184.9386902,1514.447632,1515.471191,937.5873413,44.66648483,90.51293945,57.42375946,39.43228531,79.31117249,75.95858002,74.25737,44.53683853,1.324743986,59.22047806,69.96904755,63.5209198,1.300073147,25.98925209,184.8845673
2018-11-19 08:29:32.204,26.64055252,1140.445313,2.566194534,172.8320465,1127.968994,1130.753418,696.9138184,43.91455078,77.76257324,57.86633301,39.97604752,74.36206055,71.7726059,70.07357788,43.3182869,1.5149610039999999,61.33090591,72.37402344,64.48603821,1.05123353,14.44797421,172.7780914
2018-11-19 08:29:37.211,26.9500618,1157.343994,2.5466537479999998,172.0769043,1143.666626,1146.415039,698.5130005,42.72212601,78.93502045,55.91422653,39.3028183,72.00791931,69.15908051,67.64418793,42.17791367,1.5076332090000002,61.09635544,72.58321381,64.90348053,1.039020538,14.75329971,172.0499573
2018-11-19 08:29:42.217,26.9500618,1562.302002,2.627259731,185.4802856,1550.354492,1551.353638,959.1759644,44.87395477,92.27161407,56.33059311,39.43228531,77.97493744,74.75455475,73.10629272,44.79615784,1.304287076,59.35070419,70.38718414,64.12082672,1.322972655,26.96629143,185.4802856
2018-11-19 08:29:47.223,27.02744293,1568.320679,2.622374535,185.3990479,1556.418213,1557.413574,959.9755859,45.41861343,91.39227295,58.02256775,39.97604752,79.88775635,76.7440033,75.0162735,45.21112823,1.303981781,59.68935394,70.4394455,64.04257202,1.318392754,27.0273571,185.3990479
2018-11-19 08:29:52.230,27.02744293,1622.812622,2.6174891000000002,186.2114868,1607.477295,1609.402222,995.956665,45.39268875,93.15094757,58.82980728,40.54580688,81.19851685,77.81777954,76.14181519,45.13330078,1.273143768,60.05407333,70.46559143,64.22516632,1.344345331,29.04249954,186.2656708
2018-11-19 08:29:57.236,27.00166321,1573.195435,2.6174891000000002,185.4531708,1560.338257,1562.32312,958.3764038,45.44455338,91.39227295,58.62145996,40.07963562,80.46442413,77.26778412,75.53973389,45.26299286,1.299096346,59.89774323,70.38718414,63.96432877,1.318392754,26.90522575,185.4531708
2018-11-19 08:30:02.243,27.20801544,1579.361816,2.585735321,184.2077789,1566.53479,1567.525269,948.7814941,45.34080124,93.73718262,58.8037529,40.10553741,81.2771759,78.0535202,76.32509613,45.10737991,1.297875047,59.975914,70.41333008,63.96432877,1.287860274,27.57694244,184.2077789
