,AMBIENT_TEMPERATURE,DISCHARGE_FLOW_COMMON,DISCHARGE_PRESSURE,DISCHARGE_TEMP_1,FLOW_1,FLOW_2,GROSS_LOAD,IB_SEAL_DRAIN_TEMP,MOTOR_CURRENT,MOTOR_IB_TEMP_1,MOTOR_OB_TEMP_1,MOTOR_STATOR_TEMP_1,MOTOR_STATOR_TEMP_2,MOTOR_STATOR_TEMP_3,OB_SEAL_DRAIN_TEMP,PUMP_DELTA_PRESS_CV,PUMP_IB_TEMP_1,PUMP_OB_TEMP_1,PUMP_OB_TEMP_2,SUCTION_PRESSURE_1,SUCTION_STRAINER_DP,SUCTION_TEMP_1
2018-11-18 16:41:41.801,18.29421425,1399.245117,2.60039115,180.3392487,1386.928467,1386.928467,864.026001,40.23501205,87.58181763,52.81925964,35.47323227,72.63552856,69.55098724,67.85309601,39.50995636,1.393442035,57.34566498,68.5321579,61.43516159,1.206949115,21.34831619,180.3663025
2018-11-18 16:41:46.807,17.95977211,1427.005249,2.578407526,180.1500244,1422.625366,1423.721436,871.222229,40.15732574,88.46116638,52.8972435,35.44736862,72.58321381,69.39421082,67.74864197,39.48405838,1.377564788,57.34566498,68.45379639,61.38302612,1.200842738,22.32535553,180.1770325
2018-11-18 16:41:51.813,17.52246857,1407.192993,2.588177919,180.1500244,1394.943848,1396.061768,866.4247437,40.05373383,87.28871918,52.79325485,35.13706589,72.190979,69.13295746,67.53973389,39.35461426,1.387335181,57.21549988,68.40155029,61.27878952,1.200842738,21.40938187,180.1500244
2018-11-18 16:41:56.819,17.21380997,1434.05896,2.615046501,181.9618378,1428.621582,1429.710693,892.8109131,39.95014572,88.16804504,52.63729095,34.90434265,72.24326324,69.15908051,67.5658493,39.3028183,1.372984886,57.05932999,68.24484253,61.22665405,1.242061615,22.69174576,181.9888763
2018-11-18 16:42:01.825,17.16237831,1413.465698,2.627259731,181.7724762,1404.625854,1405.734009,885.6146851,39.76888275,87.28871918,52.53331375,34.878479,72.06022644,68.89785004,67.27862549,39.09571838,1.383671641,57.03329468,68.21871948,61.14846802,1.24358809,21.71470451,181.7995453
2018-11-18 16:42:06.831,17.59963417,1394.079834,2.6199316980000003,181.1234131,1387.357056,1388.479736,872.8214111,39.84658432,86.70248413,52.32536316,34.8267746,71.48501587,68.32319641,66.73036194,39.09571838,1.393136382,57.05932999,68.29707336,61.12240219,1.226795316,21.16511917,181.177475
2018-11-18 16:42:11.838,17.75396919,1231.083252,2.578407526,174.1539917,1218.261719,1220.836792,769.6755371,38.70740128,81.71958923,51.57167053,34.51651382,67.53973389,64.72084808,63.23406982,37.8015213,1.475268841,57.7882309,69.47260284,61.69580841,1.103138685,16.34098816,174.342865
2018-11-18 16:42:16.844,17.83113861,1193.164917,2.583292961,174.6937103,1185.247314,1186.570557,748.8864746,38.68151093,79.96090698,51.15590668,34.46481705,67.67030334,64.85128784,63.41661453,37.93090439,1.490840554,57.18948746,69.18521881,61.4872818,1.092452407,15.66927242,174.6667328
2018-11-18 16:42:21.850,18.11412239,1275.367554,2.595505714,177.1506042,1266.747681,1266.747681,794.4625244,38.70740128,82.89203644,50.81814957,34.23213577,68.06202698,65.24267578,63.70350647,37.93090439,1.452674747,56.77301788,68.66274261,61.30483627,1.142830968,17.68441772,177.2045898
2018-11-18 16:42:26.859,18.16558647,987.3380737,2.505129576,165.530838,972.7867432,977.6613159,598.5654907,38.96627045,72.1934433,50.50639343,33.92195129,64.59039307,62.16502762,60.62728882,37.12873459,1.57907933,58.49126434,70.70080566,62.08682632,0.9260502460000001,10.47875118,165.477005
2018-11-18 16:42:31.865,17.72825813,1204.804565,2.580850363,174.9365997,1195.654419,1198.275757,751.2833862,38.08620453,80.25402832,49.07792282,33.19826508,64.79911041,62.08682632,60.75756454,37.07699585,1.483818054,57.13741684,69.26358795,61.74795151,1.097032309,15.79140377,174.9636078
2018-11-18 16:42:36.871,17.39385414,1208.617432,2.578407526,175.0445862,1199.497559,1203.414551,746.487793,38.13795853,79.96090698,49.31162262,33.17241669,65.66021729,62.97327805,61.59154129,37.33573532,1.484428525,56.746986390000004,68.74110413,61.07029343,1.0939790010000001,16.0356636,175.0445862
2018-11-18 16:42:41.877,16.90517998,1199.499756,2.583292961,175.0445862,1187.671265,1188.991455,739.2915649,38.47442627,79.37469482,49.80506897,33.456707,66.31271362,63.49485397,62.0346756,37.62037659,1.487787366,56.8771286,68.74110413,61.09635544,1.095505595,15.54714394,175.0445862
2018-11-18 16:42:46.883,16.93090057,1162.458008,2.590620518,174.8016357,1151.609009,1155.689331,727.2978516,38.16384506,78.78846741,49.77909088,33.32747269,66.07778931,63.31229401,61.87827301,37.33573532,1.504274726,56.90316391,68.79335785,61.14846802,1.086345792,15.11968708,174.7476959
2018-11-18 16:42:51.889,17.23953629,1080.279053,2.5295555590000003,169.0042419,1071.474609,1074.41748,652.9368896,38.6297493,75.71080017,49.62326813,33.61177063,64.17298889,61.74795151,60.34066391,37.05111694,1.543966889,58.07463455,70.20425415,61.98254395,0.9855886700000001,12.98241329,168.9503326
2018-11-18 16:42:56.896,17.934040070000002,1013.311462,2.524670362,167.2805176,1003.902649,1005.47699,619.3545532,38.96627045,73.07279205,49.44147491,33.92195129,63.49485397,61.17454147,59.76749802,37.23223114,1.5696142320000002,58.54333878,70.88378906,62.58218002,0.9550561310000001,11.27259541,167.2266541
2018-11-18 16:43:01.901,18.5515213,1040.253784,2.534440756,168.6809845,1028.036743,1031.104614,639.3440552,38.81094742,74.24523926,49.33759689,33.94778442,63.83390045,61.30483627,59.89774323,37.12873459,1.5580118299999999,58.49126434,70.83149719,62.60823822,0.9764289260000001,11.82218075,168.6270905
2018-11-18 16:43:06.908,18.62870979,1037.096558,2.541768789,168.8964844,1027.921265,1029.456177,640.1436157,38.75916672,74.24523926,49.18179321,33.58591843,63.67741776,61.25272369,59.74144363,37.07699585,1.557706773,58.30896378,70.67468262,62.42573166,0.9840620160000001,11.7000494,168.8964844
2018-11-18 16:43:11.913,18.44859886,1111.769287,2.566194534,171.7533417,1101.813354,1103.241089,689.7175903,38.78505707,77.17636108,48.97405624,33.27579498,64.19908142,61.56547546,60.15829086,37.46509933,1.530227304,57.71012878,69.94293213,62.0346756,1.035967231,13.53199863,171.7533417
2018-11-18 16:43:16.920,18.21703339,1071.018433,2.544211149,169.812561,1062.144897,1063.628906,658.5339355,38.81094742,75.41767883,48.94808578,33.17241669,63.7295723,61.12240219,59.71538544,37.23223114,1.547936141,57.99652481,70.23038483,62.0346756,0.996275008,12.49389362,169.7586365
2018-11-18 16:43:21.928,18.16558647,1007.051208,2.5295555590000003,167.2805176,997.583374,1002.328552,618.5549927,38.96627045,73.36590576,48.63652039,33.06904602,62.45180893,60.00195313,58.67355347,36.99935913,1.572972775,58.33501053,70.83149719,62.37359238,0.956582785,11.150464060000001,167.2805176
2018-11-18 16:43:26.935,18.16558647,1123.468628,2.551538944,171.0253906,1109.357788,1112.194336,691.3167725,38.65562057,77.46945953,48.45478439,32.91400146,63.49485397,60.96604156,59.58514786,37.33573532,1.5277847050000002,57.63203049,69.99518585,62.08682632,1.023754239,13.65412998,171.0523376
2018-11-18 16:43:31.941,17.95977211,1059.160034,2.556424141,169.8394775,1048.68335,1050.186401,660.9326782,38.50031662,75.41767883,48.55861664,32.73312378,63.54700089,60.91391373,59.5070076,37.05111694,1.552515984,57.65804672,69.99518585,61.82614899,1.003908157,12.31070042,169.8664551
2018-11-18 16:43:36.947,17.83113861,1044.932739,2.531998158,168.4385071,1038.868164,1041.904907,639.3440552,38.47442627,74.83145142,48.35093307,32.57807159,62.71253586,60.23644638,58.8037529,36.84413147,1.557095826,57.81427002,70.30878448,61.956474299999996,0.9749023320000001,12.06644058,168.4116058
2018-11-18 16:43:41.953,17.67679977,1046.666504,2.524670362,168.0345154,1036.043213,1040.609375,623.352478,38.47442627,74.83145142,47.96154022,32.37136841,62.08682632,59.63724136,58.30896378,36.81825638,1.560454547,57.76218796,70.4394455,62.00862503,0.9642158150000001,12.00537491,168.0076141
2018-11-18 16:43:46.959,17.59963417,1049.353638,2.534440756,168.6270905,1041.800903,1044.828491,643.34198,38.29324341,75.12456512,47.624107359999996,32.06135559,61.87827301,59.42884445,57.99652481,36.61130905,1.5549587009999999,57.60599136,70.25650787,61.956474299999996,0.9794820550000001,12.06644058,168.65402219999999
2018-11-18 16:43:51.965,17.39385414,1092.589722,2.5466537479999998,170.3246002,1082.442139,1085.351074,671.3272705,38.06031799,76.88324738,47.67601013,32.08719635,62.66039276,60.13222885,58.64750671,36.53368378,1.538165808,57.18948746,69.68161774,61.64368439,1.00848794,13.16560745,170.3246002
